user,tweet,location,date,sentiment
WideAngle_,"@RandPaul Trump pretends that he really wants these other witnesses to testify.  He does not.  

It is a sad little… https://t.co/eLy5c6cqpo","California, USA",2020-01-14 17:05:59,negative
Pete Buttigieg is a Weasel🌹,@rangerrollins @adamjohnsonNYC She's kneecapping Bernie in order to win Biden's VP slot,Unceded Yuchi territory,2020-01-14 17:06:00,positive
Garry,"RT @RoscoeBDavis1: Here it comes, the cover story seeds are being planted. The Mockingbird media are sewing seeds for the cover story on Bu…","Onalaska, Texas",2020-01-14 17:06:00,neutral
Warrior Princess,🤣🤣🤣...I juts love Juanita!@atensnut,"California, USA",2020-01-14 17:06:00,positive
BOO BOO BLEU,"RT @twin0830us: Rand Paul's warning shot to GOP Senators: If you side with Dems on witnesses, I'm forcing vote on Hunter Biden https://t.co…",None,2020-01-14 17:06:00,neutral
kelsey biggs,"RT @JohnWDean: Trump no longer needs to ask if Russia is listening, they are. They are going to help him win in 2020, and he wants to win a…",None,2020-01-14 17:05:57,positive
🐬Z 🇺🇸 Blessed&GratefulAmerican🇺🇸,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…","N Myrtle Beach, SC & NYC USA ",2020-01-14 17:06:01,positive
🌻⭐⭐⭐,"RT @thebradfordfile: LMAO. 

This campaign ad is CRINGE.

Just like everything Biden does. https://t.co/8Q8OrYOpGh",None,2020-01-14 17:06:01,positive
Rhonda@Tide Girl,RT @Shem_Infinite: I have an easy solution for the Senators worried about an impeachment trial interfering with their campaigns. They can r…,"Alabama, USA",2020-01-14 17:06:01,positive
Ginger Goldman 💋⭕️,RT @Strandjunker: Ivanka Trump gained 23 trademarks in China including one for voting machines. Her hubby Jared Kushner used our White Hous…,"Uncharted Desert Island, USA",2020-01-14 17:06:02,neutral
fleeingcoyote,"Biden scares the shit out of trump, russia and the republicans...GOOD.
BIDEN2020.@JoeBiden",None,2020-01-14 17:06:02,negative
Nitti Mom💬,"RT @dbongino: The NY Times and Kyle, on behalf of the Biden campaign and the Democrats, are desperately searching for a new “narrative” to…",CA- got 1 foot out the door,2020-01-14 17:06:03,negative
NotComey,"RT @TheCyanPost: Progressive Group Announces Digital Ad Campaign Against Pete Buttigieg, Joe Biden https://t.co/d3EGwYy5ar https://t.co/Kky…","Florida, USA",2020-01-14 17:06:03,neutral
Mike Tipping,"""[Biden and Buttigieg] are more than twice as ambitious as Clinton’s agenda four years ago. Meanwhile, Sanders and… https://t.co/8S7YF3FIxN",Maine,2020-01-14 17:06:04,positive
SIMPLY DEPLORABLE,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…",None,2020-01-14 17:06:04,positive
Kathy,RT @JackPosobiec: Is this whole thing just a shakedown?,"Madison, WI",2020-01-14 17:06:04,positive
the sixler,"RT @gaywonk: Billionaires want Bernie vs Warren.
Big Pharma wants Bernie vs Warren.
Biden wants Bernie vs Warren.
Trump wants Bernie vs War…",He/Him,2020-01-14 17:06:05,positive
VanessaNY-MAGAGIRL!!🇺🇸,RT @vic777212718: President Trump does what’s right for the US! He’s not a warmonger but neither is he a pusillanimous string for a backbon…,"Long Island, NY",2020-01-14 17:06:05,positive
Mrs. John Milton,"RT @TheStagmania: Biden, Buttigieg and Sanders supporters have been going after Warren for months. It has not been subtle. She has been exp…","Missouri, USA",2020-01-14 17:06:05,negative
American Trumpette,"You mean like the energy for burning down cities, rioting, and beating police officers? Yikes. 

#ProjectVeritas… https://t.co/8UJZKAYd39",United States,2020-01-14 17:06:01,negative
Marshall Power Locke,"@mattklewis Boy, will you be eating crow when Trump and Putin conduct a joint presser at the next G7, where Trump w… https://t.co/5hsAHWTQSz",Southern California,2020-01-14 17:06:05,neutral
polchinello 🌏🌎🌍⌛,RT @RalphNader: It doesn't help the progressive cause for Bernie Sanders and Elizabeth Warren to be squabbling. The Democratic Party corpor…, worldwide ,2020-01-14 17:06:06,neutral
PATTI WEST,"RT @RandyRRQuaid: My Senate trial witness list:
Hunter Biden
Joe Biden
Adam Schiff
Whistleblowers 1 &amp; 2
Whistleblower lawyer Zaid
Hillary C…",SO. CAL,2020-01-14 17:06:06,neutral
Dave Vee,"Deep State Impeachment
(Dems Narrative: Can't call Hunter Biden to testify cause you will be helping the russians)… https://t.co/y64yNhNPwP",None,2020-01-14 17:06:06,neutral
Craig Bosse,"RT @RandyRRQuaid: My Senate trial witness list:
Hunter Biden
Joe Biden
Adam Schiff
Whistleblowers 1 &amp; 2
Whistleblower lawyer Zaid
Hillary C…","Texas, USA",2020-01-14 17:06:06,neutral
Depressed Lakers Fan,RT @Backstorymom1: Sure! 🙃 https://t.co/rRm0I3hs9J,None,2020-01-14 17:06:07,positive
Don Purser,RT @carrieksada: @mitchellreports this is just plain lazy journalism on your behalf. You’re going to run with the same bullshit ‘Muh Russia…,"Marietta, GA",2020-01-14 17:06:07,negative
💧🌏 🔥Lynette Kennedy,RT @periclesukraine: 'I'll Call Hunter Biden And Many More' https://t.co/bXLQkIJXZa #Biden #Call #Hunter #Ill с помощью @periclesukraine,None,2020-01-14 17:06:08,positive
4 Biden 🥁 Sister Knight quinquagenarian,How do you connect these two points? Being sexist vs where's Hunter Biden? Irritant to the soul!,"Pickerington, Oh",2020-01-14 17:06:08,neutral
"Deplorable Redneck, Time for Housecleaning!⭐️⭐️⭐️","RT @RoscoeBDavis1: And look here's CNNs input 

""This might be the most important news of the day. Russia could leak Burisma emails, and sl…",Twitmo 😴 LA (Lower Alabama),2020-01-14 17:06:08,positive
LunaMoon,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…",None,2020-01-14 17:06:09,positive
Emily Todebush,RT @JoyAnnReid: Why would Biden need to do that? And why is the Republican House Minority Leader the one asking him to? https://t.co/p9neLo…,"Washington, DC",2020-01-14 17:06:09,neutral
Ex Chimos5 🐝 suspended for NO REASON,"RT @nerdypursuit: Buttigieg doesn't use dark money groups or Super PACs.

The far left claims he's not progressive enough, while literally…",None,2020-01-14 17:06:10,positive
Seriously Baffled by Liberal Useful Idiots,"RT @katrina_wiser: Here we go again

NYT sets up BS cover story and plants seeds to discredit @RudyGiuliani evidence against Biden

So pred…",None,2020-01-14 17:06:10,neutral
schonkeren J,RT @LoveMyCavalier: Have you ever noticed Trump can’t get his thumb fully erect? https://t.co/dQBoAqmd1Z,Belgium,2020-01-14 17:06:10,neutral
nancy,"RT @mattklewis: When it comes to Donald Trump’s impeachment trial, hearing from Hunter Biden is about as relevant as hearing from Kato Kael…",texas,2020-01-14 17:06:10,positive
John Penny,RT @PlaysTrumpCard: @paulsperry_ 😎https://t.co/2b8mXULK43,"Longview, TX",2020-01-14 17:06:11,neutral
Chris,"@MKGenest I'd like to see Joe Biden, and Kamala Harris for President and Vice President. Vice president will set Ka… https://t.co/Sbp5F3DM6L","California, USA",2020-01-14 17:06:11,neutral
Buffy the Psych Prof,Imagine if Julian Castro were the front runner instead of the Sanders/Warren/Biden circus. I feel like life would be better. Sigh.,None,2020-01-14 17:06:11,positive
suzie angel,"RT @DianeLynn1812: @JoyceWhiteVance The fact of the matter is, Trump was not impeached because of anything Hunter Biden has done.  He was i…","New York, USA",2020-01-14 17:06:11,neutral
Russell Barry,RT @WalkerBragman: 10 years to save the planet and Joe Biden and Pete Buttigieg won't ban fracking.,"Oregon, USA",2020-01-14 17:06:11,neutral
Free Thought ★,RT @GeoffRBennett: House Republican Leader Kevin McCarthy is calling on Joe Biden to suspend his campaign while the Democratic senators run…,"Washington, DC",2020-01-14 17:06:11,neutral
Jason,Biden would be foolish to do that.,Michigan,2020-01-14 17:06:13,neutral
Morgan,Joe Biden was pushing for regime change in Iraq back when Bush Sr. became President in 1988. The idea that Biden on… https://t.co/vtN3n5LXMB,None,2020-01-14 17:06:14,neutral
We can change the world,How about trump resigns since Russia help put him in power? It’s the only right thing to do?,None,2020-01-14 17:06:14,positive
Patricia Dysinger⁷,"RT @AnaMardoll: Mathematically, aren't all the people saying ""only [Biden, Bernie, etc] can beat Trump in 2020"" therefore logically saying…","Michigan, USA",2020-01-14 17:06:15,positive
Don Purser,"RT @michaelbeatty3: MSNBC &amp; CNBC
Chris Matthews &amp; Jim Cramer
told us the OBAMA/BIDEN stimulus was a fraud
#DemDebate #TuesdayThoughts","Marietta, GA",2020-01-14 17:06:15,neutral
Donna Pretto,"RT @RoscoeBDavis1: So as @realDonaldTrump was asking about corruption in Ukraine, involving Burisma, and the Biden's, Russia Began ""attempt…","Tennessee, USA",2020-01-14 17:06:15,neutral
Bong Hits for Truth & Justice,Kevin McCarthy’s little speech suggesting Joe Biden should stop campaigning is funnier than shit. He’s such a tool.,"Chicago, IL - Jupiter, Fla",2020-01-14 17:06:15,negative
OyVeyDiosMio⭐️⭐️⭐️✌️,"RT @NevadaElJefe: *CRINGE* Biden Camp Rolls Out ""23 Reasons Why Joe Biden!"" - 'Because He Likes Ice Cream' (VIDEO)

WTF! Yep, here's just T…",None,2020-01-14 17:06:15,negative
Roocifer,"RT @briebriejoy: Well, will you look at that!

The most diverse, working class coalition in this race is getting even more diverse. 

This…",New Jersey,2020-01-14 17:06:16,positive
Soloman,@JoyAnnReid Trump and the #verdamt @GOP are turning all the guns on Biden; using any weapon...they must really be scared  (@GOPLeader),None,2020-01-14 17:06:17,positive
GrayVariations 🆘,"RT @tizzywoman: #TuesdayTruth 

Biden mayor may not be your favorite Dem in the race, but, I can tell you this. Biden's and tRump's  farewe…","Earth, the land part",2020-01-14 17:06:17,positive
Donna Pretto,"RT @RoscoeBDavis1: Here's the plot they are laying out

""The hacking attempts against Burisma, the Ukrainian gas company on whose board Hun…","Tennessee, USA",2020-01-14 17:06:17,neutral
Discernment 17,@DavidJHarrisJr https://t.co/taZKlEEPEF,In your Head,2020-01-14 17:06:18,neutral
⚜ ALTHEA59 Cult45⚜,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…","Covington, LA",2020-01-14 17:06:18,positive
SaraP❌LUV❤️USA,RT @GeoffRBennett: House Republican Leader Kevin McCarthy is calling on Joe Biden to suspend his campaign while the Democratic senators run…,#MAGA  CONGRESS YOU WORK FOR US - DO YOUR JOB!,2020-01-14 17:06:18,neutral
Dee's Dissension,"RT @personalitty: Would you vote for a 
Biden/Harris ticket?","Right here, right now unless I",2020-01-14 17:06:18,neutral
Virgil Cane,@BernieSanders Nancy is plotting the Senate impeachment trial just to make sure you are in DC 6 days a week and Bid… https://t.co/EfY2M5DonH,"South Carolina, USA",2020-01-14 17:06:18,positive
Pierce Alonzo 🌹 #Joshua4Congress,"RT @briebriejoy: Well, will you look at that!

The most diverse, working class coalition in this race is getting even more diverse. 

This…",CA-03 / WA-10,2020-01-14 17:06:18,positive
Been there-Done that 🇺🇸,"RT @BJR3_Boston: @realDonaldTrump Inside Trump's Head

Pelosi teaching Hillary to  play chess.
Biden: This place is so desolate, doesn't he…",None,2020-01-14 17:06:19,neutral
lisa delao,"So now same Russian thugs that wrecked our vote in favor of gasbag - is at it again!
Looks like Putin is going to a… https://t.co/aqL4ODskOj",None,2020-01-14 17:06:19,neutral
Skip Aroo,@carmindabrendel Let’s open our eyes:  knowing the lies and deceipt of Democrats and their accusations of what othe… https://t.co/P9l808mqi7,United States,2020-01-14 17:06:19,neutral
TalkinToU,"RT @ThisAlexTin: New poll in CA from @PPICNotes (via @latimespolitics):

@BernieSanders 27%
@JoeBiden 24%
@ewarren 23%

Everyone else in si…","If I'm not there, I'm here.",2020-01-14 17:06:19,positive
REAL American Free Man,"RT @ChanelRion: RUSSIA HOAX II: HERE WE GO AGAIN...

New York Times' NEW hoax starts like the Steele Dossier lie; nefarious speculation ove…","Free Man, Kentucky",2020-01-14 17:06:19,positive
Dave McW 🔵,"RT @DougNBC: Drumbeat of influential freshman Ds in moderate/red districts endorsing Joe Biden. 
Today it's Tom Malinowski (NJ-7). He joins…","Seattle Area, WA",2020-01-14 17:06:20,neutral
2020,"RT @sgtjanedoe: Elizabeth Warren and Bernie Sanders are fighting over something I spent two minutes trying to figure out and then gave up,…",None,2020-01-14 17:06:21,negative
Sherry BigUS,"RT @Bernie_Or_Vest: @BernieSanders STOP talking about Joe Biden's ""RECORD""! https://t.co/ndnyDdCaXs","Springfield, IL",2020-01-14 17:06:21,neutral
FoggyDew 🌹,"RT @FaerieWhings: #ITrustBernie because he has been fighting for women for decades. #WomenForBernie

https://t.co/tEgK1k3Z78","California, USA",2020-01-14 17:06:21,neutral
Matt Mezinze,RT @JoyceWhiteVance: The reaction to this seems to be almost universally like mine. No one is surprised. Instead of the shock &amp; outrage eve…,"Naples, FL",2020-01-14 17:06:22,positive
Donna Pretto,"RT @RoscoeBDavis1: Here it comes, the cover story seeds are being planted. The Mockingbird media are sewing seeds for the cover story on Bu…","Tennessee, USA",2020-01-14 17:06:22,neutral
#BeTheMedia,"""Sexism"" is Joe Biden inappropriately touching women and young girls, saying incoherent things like this video, wit… https://t.co/YkgrnRCZXb",None,2020-01-14 17:06:22,positive
jillyp,RT @RalphNader: It doesn't help the progressive cause for Bernie Sanders and Elizabeth Warren to be squabbling. The Democratic Party corpor…,None,2020-01-14 17:06:22,neutral
Nathan Quarry,"RT @gtconway3d: Yep.  It’s going to be gosh, it won’t be a fair trial if Trump can’t call Hunter Biden and his pet wallaby as witnesses, so…",Beautiful Rainy Oregon,2020-01-14 17:06:23,positive
❌Jezebel❌,@BreitbartNews @Back_to_me68 Unfortunately I believe he has the best chance. However Biden will be the Democrat nom… https://t.co/bYCVthGYAD,🇺🇸,2020-01-14 17:06:23,positive
Amy 👩🏽‍🔬👩🏿‍💻👩🏻‍🍳🔥 🕳🐀🛳,"RT @rickwtyler: You mean like Ivanka and Jared?

Or Brett Tally is Eric Trump’s brother-in-law now COS at Energy (up for judge too)?

Or Ta…","Northeast Coast, USA",2020-01-14 17:06:23,negative
ExtremeUnicornRider,"RT @SimonWDC: Must follow @Twitter account of the week - @josephabondy, lawyer for the arrested Lev Parnas, who has said that Trump himself…",Small Town Texas,2020-01-14 17:06:24,neutral
Rex Myers 45⭐⭐⭐❌,"RT @dbongino: The NY Times and Kyle, on behalf of the Biden campaign and the Democrats, are desperately searching for a new “narrative” to…",None,2020-01-14 17:06:24,negative
Our Revolution Central Texas,RT @WalkerBragman: 10 years to save the planet and Joe Biden and Pete Buttigieg won't ban fracking.,"Austin, TX",2020-01-14 17:06:25,neutral
Carey Shea #BlueWave2020,RT @JoyceWhiteVance: The reaction to this seems to be almost universally like mine. No one is surprised. Instead of the shock &amp; outrage eve…,Colorado,2020-01-14 17:06:25,positive
Seth Wainer,"RT @KevinMKruse: Again, Hunter Biden could come forth and confess to stealing billions and bribing everyone in Ukraine and it wouldn’t chan…",Newark / NYC,2020-01-14 17:06:25,neutral
ca_hockey_girl 🌹,"RT @BethLynch2020: So, from what I've seen Biden's policies are as follows:

Keep ACA
Lower drug prices
Increase defense spending
Keep troo…",None,2020-01-14 17:06:25,neutral
Rain ⭐️,"RT @0Bettymowery2: (YES!!!!!) Rand Paul's warning shot to GOP Senators: If you side with Dems on witnesses, I'm forcing vote on Hunter Bide…","Connecticut, USA",2020-01-14 17:06:26,neutral
Danny Perez🧢,"RT @Politics_Polls: Super Tuesday States @MorningConsult Poll (1/6-12):
Biden 28%
Sanders 23%
Warren 15%
Bloomberg 9%
Buttigieg 7%
Yang 5%…","Las Vegas, NV",2020-01-14 17:06:26,positive
CherokeeNative,"RT @JohnWMcCarthy: “We need a nominee who can calm partisan divisions, unify the country, and...rebuild our government institutions and lea…",92078,2020-01-14 17:06:27,positive
Rosemary Pipitone,"RT @charliekirk11: Did you know:

Joe Biden’s niece avoids going to prison for running a $100,000 credit card scam

Democrats privilege, it…",OBX,2020-01-14 17:06:27,neutral
