user,tweet,location,date,sentiment
Lucid Primate 🦍UnUsUalApe🦍☮️,RT @RobletoFire: Remember in 2016 when Elizabeth Warren stood against the Democratic establishment and endorsed Bernie Sanders in the face…,None,2020-01-14 16:12:22,neutral
#AnyBlueWillNotDo,"Our media is failing us, @CNN is trash","Colorado, USA",2020-01-14 16:12:22,neutral
אונדזער צייט וועט קומען,RT @emoprog: harvard law school administration repeatedly used warren's racial identification to deflect criticisms of lack of diversity am…,jortland,2020-01-14 16:12:23,neutral
Josh Moon,"I think I speak for a whole lot of people when I say this entire thing is astonishingly dumb, and I can't understan… https://t.co/sS8juIVIN4","Alabama, USA",2020-01-14 16:12:23,negative
Kim #MedicareForAll 🏨😢,RT @PaulSorrentino3: #TooFaced that’s my Native American name -elizabeth warren,Earth,2020-01-14 16:12:23,neutral
Adam Green,"RT @StephanieTaylor: For all the ""electability voters"" concerned that Warren won’t have crossover appeal to Republicans and Independents…","Washington, DC",2020-01-14 16:12:23,neutral
LAUREN555,@ProudResister @BernieSanders I’m with Warren and have been since the beginning! She is what we need! I will howeve… https://t.co/DBCFHTUmHG,"San Diego, CA",2020-01-14 16:12:24,neutral
LucyHoneychurch,RT @RalphNader: It doesn't help the progressive cause for Bernie Sanders and Elizabeth Warren to be squabbling. The Democratic Party corpor…,None,2020-01-14 16:12:25,neutral
Roko's Brocialist,Like are Clinton staffers suddenly working on the Warren campaign,The Paris of Appalachia,2020-01-14 16:12:25,neutral
🔥BERNforBernie2020🔥RegisterToVote🔥,"RT @nataliesurely: No, volunteer was explicitly quoted saying Bernie is the only candidate *fighting* for Medicare for All, which is absolu…",United States,2020-01-14 16:12:25,neutral
Luminya,"RT @WalkerBragman: Over the past couple days, Elizabeth Warren's campaign has gone negative on Bernie Sanders right as the Vermont Senator…",None,2020-01-14 16:12:25,negative
Elliott⭐️⭐️⭐️,"RT @cindyseestruth: 🚨🚨BERNIE SANDERS CAUGHT IN MASSIVE LIE....

Elizabeth Warren Comfirms Sanders Told Her He Didn’t Believe A Woman Could…",A Beach,2020-01-14 16:12:25,neutral
James Harrington,RT @DonaldJTrumpJr: The likelihood of this not being exactly accurate is 1/1024,"Metamora,mi.",2020-01-14 16:12:26,positive
J Doza 🧢,It's awfully convenient for this info to come out just in time to boost CNN's debate ratings and it's pretty shady… https://t.co/U0KICmKDHG,United States,2020-01-14 16:12:26,negative
Boono,"@LovesTheBern Damn! Now I wish I had donated to Warren so I could have asked for #RefundWarren.

You think it will work if I do it now?",New Jersey,2020-01-14 16:12:26,neutral
Sandra Cooper,RT @JohnWHuber: This Booker tweet from a few days ago (and then he/him dropping out of the race) combined with yesterday’s “Bernie is a sex…,None,2020-01-14 16:12:26,negative
ImaBeachBum,"RT @BillOReilly: It seems impossible for socialists like Sanders and Warren to win over American voters, the vast majority of whom believe…",TRUMP2020 - MAGA🇺🇸🇺🇸🇺🇸,2020-01-14 16:12:26,positive
Laura Whittington #BumpstockBarbie,"RT @BeJamesMadison1: Warren promising to do something that POTUS has neither the Constitutional or legislative authority to do.

https://t.…",None,2020-01-14 16:12:26,positive
#AnyBlueWillNotDo,"RT @shaunking: @BernieSanders @washingtonpost The @WashingtonPost spoke to the same direct source I spoke to who confirms that ""Sanders did…","Colorado, USA",2020-01-14 16:12:27,positive
Ram Ranch Really Rocks!!,RT @coherentstates: After Bernie Sanders's political opposition realized they couldn't successfully paint him as an anti-Semite it's so fun…,icon by maryomahmed on tumblr,2020-01-14 16:12:27,positive
JusticeForBernie,"RT @knight69420: CNN didn't name its ""four sources"" by the way, but centrist establishment operative Tom Watson seems confident they are Wa…",None,2020-01-14 16:12:28,positive
An Average deplorable,Take that @SenWarren https://t.co/TV47L8kNwM,"Pittsburgh, PA",2020-01-14 16:12:28,neutral
cabral,"Waiting for that Cory Booker endorsement, complete with a video of him and Warren having a beer or some stupid shit, to drop any day now","Nevada, USA",2020-01-14 16:12:28,negative
The Resistance,"RT @Wonderbitch82: Elizabeth Warren didn't support Hillary Clinton in 2016 until after the primary was long over

Elizabeth Warren ignored…","Ashland, VA",2020-01-14 16:12:28,positive
Overturn Citizens United.,"RT @leeladaou: Sexism is erasing the diverse women in #Bernie's movement by dismissing them as ""bros.""

Sexism is NOT taking offense when h…",None,2020-01-14 16:12:29,neutral
IllinoisNewDemocratRicoP,RT @earthdogelevena: @reesetheone1 @Ange_Amene A positive thing is that Warren will probably be much weaker  after this primary. If she doe…,"Chicago, IL",2020-01-14 16:12:29,positive
Humboldt County for Pete 🍰🦑,@Coffeebean2222 Reported yesterday that Pete and Warren are winning the yard sign battle,"Humboldt Bay, CA",2020-01-14 16:12:29,positive
bon~homie,@bourgeoisalien @flux_nomad Perfectly clear. I would go one step further and say that Warren just lost progressive… https://t.co/JIpfIzUo0C,None,2020-01-14 16:12:29,positive
STOP THE INDOCTRINATION IN SCHOOLS AND MEDIA,"RT @BecketAdams: it's a good thing Harvard Law's ""first woman of color"" has never been caught in an obvious lie before. otherwise, i would…",TRUMP  Country,2020-01-14 16:12:29,positive
TakingABreak,"RT @AngryBlackLady: I’m just going to drop this here and walk away. Shaun King lies. A lot. So no, I don’t believe anybody told him a godda…",DC - MD - VA - FL ,2020-01-14 16:12:30,neutral
DOUSEEWHATISEE😎,RT @AuthorKimberley: Russians are attacking the US to once again sway the 2020 election. Warren and Sanders are viable candidates and Russi…,"Duluth, GA",2020-01-14 16:12:30,neutral
새출발Bonafide,"RT @RyanAFournier: In a private meeting, Bernie Sanders apparently told Elizabeth Warren that a “woman can’t win” the Presidency.

No, Bern…",USA/미국/美國,2020-01-14 16:12:30,positive
Micah Sharon,RT @coherentstates: After Bernie Sanders's political opposition realized they couldn't successfully paint him as an anti-Semite it's so fun…,"Hamden, CT",2020-01-14 16:12:30,positive
Dr. Richard Harambe,Tfw you see Warren and Bernie stabbing each other in the back https://t.co/bMT5jdARNk,None,2020-01-14 16:12:31,negative
Adam Green,RT @StephanieTaylor: Elizabeth Warren’s student debt plan is a big deal because it's a plan to cancel debt through the Department of Educat…,"Washington, DC",2020-01-14 16:12:31,neutral
katelovingshenk 🕊🐾🐘 #WeAreTheSquad,"RT @shaunking: @BernieSanders @washingtonpost The @WashingtonPost spoke to the same direct source I spoke to who confirms that ""Sanders did…",East Coast America,2020-01-14 16:12:31,positive
"James Madison, Unrepentant Indepenent.","RT @Iovinbasketball: Nice try Warren. You're talking about someone who has a ""woman"" campaign manager. Someone who supported Jesse Jackson…",None,2020-01-14 16:12:31,positive
Dire-Maker,"RT @SpittingBack: ""We shouldn't underestimate just how tone deaf Elizabeth Warren can sometimes be...I think this latest leak from somebody…","Peterborough, Ontario",2020-01-14 16:12:31,positive
JAS16AZ,"RT @HKrassenstein: If Bernie is the nominee, I’ll vote for him.  If Warren is the nominee, I’ll vote for her.  

Stop the fighting within t…",AZ,2020-01-14 16:12:31,neutral
Fletcher DeRouen 🌹,"RT @SallyAlbright: This is what happens when you lie so casually about stupid, petty things: You have no credibility when it counts.

https…",somewhere ,2020-01-14 16:12:31,negative
🌹🌷Alex Kai🌷🌹,"RT @bourgeoisalien: I have to say, watching Bernie get attacked from corporate media, the DNC, Liz Warren, and now project veritas is a cle…","San Antonio, TX",2020-01-14 16:12:31,neutral
glorypromo,C https://t.co/oVhGjHC64h,#Chelsea #NYC Gig Harbor WA,2020-01-14 16:12:31,neutral
Scooter 🏳️‍🌈🌹,RT @JENFL23: @BernieSanders You will not be able to avoid the Warren issue tonight Bernie. Stick to the issues &amp; show you’re the best candi…,None,2020-01-14 16:12:32,positive
🌩,"RT @AngryBlackLady: I’m just going to drop this here and walk away. Shaun King lies. A lot. So no, I don’t believe anybody told him a godda…",tampa,2020-01-14 16:12:31,neutral
Welyne Thomas,"RT @Stonekettle: We're gonna do 2016 again, aren't we? And the media is going to go right ahead and throw gasoline on the fire and watch it…","Atlanta, GA USA",2020-01-14 16:12:32,positive
🇺🇸♥️🐘,"RT @catturd2: Breaking ...

After only 2,823,734 lies, spanning 4 decades, liberals have finally figured out that Elizabeth Warren is a lia…",None,2020-01-14 16:12:32,neutral
brain genius,Really cool post by the president’s son. If warren is the nominee it will be racist jokes non stop. native American… https://t.co/XdfWNAXK8M,None,2020-01-14 16:12:32,positive
Coupon Padawan 🐼,RT @kthalps: @HereToResist @ZaidJilani So demeaning! So cruel! So hateful of warren! https://t.co/HPnA00GlFe,None,2020-01-14 16:12:32,negative
Faby Nava 🇲🇽🌻☕🌤️🌈🔥🌊🎶🙏🇲🇽,RT @Independent: 'Bernie Sanders never had a good track record with women. Little wonder Liz Warren has broken their truce' https://t.co/IR…,"Boca del Río, Veracruz de Igna",2020-01-14 16:12:32,positive
Katie Davidson 🍑 #ImpeachBarr #ImpeachTrump,RT @JoyAnnReid: Latest fallout from the Sanders camp breaking the nonaggression pact and going negative on Warren: Warren now on record con…,Philadelphia,2020-01-14 16:12:33,positive
B,"RT @pam_sands: Well, they’re starting to eat their own! 🤣 Now who do we believe, Lieawatha, or Scamming Bernie? That’s a tough one! You dec…","Texas, USA",2020-01-14 16:12:33,positive
Jordan🌹#Bernie2020 #FreeAssange,RT @RevoltPolitic: Elizabeth Warren has done more to hurt the progressive movement in the past two days than she ever did to help it. Why?…,None,2020-01-14 16:12:34,positive
Ala MAGA ن,"RT @Timcast: I get its one staffer, I get that Bernie isn't involved

DO you think his enemies will care?

Look how they lied about Warren…","Anaheim, CA",2020-01-14 16:12:34,neutral
FarSideOfTheHill🌹,"RT @Earth_To_Sam: @CHHolte @KyleLovesBernie Actually, no. Bernie did not attack Warren. Thank your for reading my tweet. #RefundWarren #Pre…","California, USA",2020-01-14 16:12:34,neutral
Ｂｏｏｓｓａ,RT @MaryElle_She: Won't you come with me? / Warren Keelan photography https://t.co/NPG63FS2PB,Nuage,2020-01-14 16:12:34,neutral
Paula,"RT @Stonekettle: We're gonna do 2016 again, aren't we? And the media is going to go right ahead and throw gasoline on the fire and watch it…","Rhode Island, USA",2020-01-14 16:12:34,positive
The Resistance,"RT @m_mendozaferrer: Another top Bernie Sanders now calls Elizabeth Warren a liar. 

The wheels are coming off the bus, friends. https://t.…","Ashland, VA",2020-01-14 16:12:34,positive
rethe craig,RT @fashionsizzle1: @JoyAnnReid You used your platform to not support the candidates of Color .. You are a Warren girl... We saw your cover…,None,2020-01-14 16:12:34,neutral
alex,"RT @daveweigel: “Andrew Yang has a posse”

“John Delaney can crush your skull with his bare hands”

“The Rum Tum Tugger is a curious cat”",None,2020-01-14 16:12:34,negative
Beth Houston⏳🕊️📣,"RT @peterdaou: ON #WARREN'S LOW BLOW

Since this will come up at the #DemDebate, I want to explain her attack on #Bernie.

When CNN leaked…",Pale Blue Dot,2020-01-14 16:12:35,neutral
M. C. Armstrong,"RT @mtaibbi: This Warren story is mind-blowing. If there isn't more to this, this is about as dirty as politics gets. https://t.co/ego3XAOD…","Greensboro, NC",2020-01-14 16:12:36,negative
May Martini⭐⭐⭐,"RT @Timcast: I get its one staffer, I get that Bernie isn't involved

DO you think his enemies will care?

Look how they lied about Warren…",None,2020-01-14 16:12:36,neutral
Susan,@JoyAnnReid I’ll believe Warren any day over Bern who won’t release taxes or medical records and refuses to take re… https://t.co/kFK1IfpoPH,Tennessee-Indiana-Los Angeles,2020-01-14 16:12:36,neutral
Sherry Kerdman,"RT @BillOReilly: It seems impossible for socialists like Sanders and Warren to win over American voters, the vast majority of whom believe…",None,2020-01-14 16:12:37,positive
Beverly Perkins,"RT @DrNealHouston: #RefundWarren Trends: Elizabeth Warren’s History of Lies Comes Back to Haunt Her in Feud With Bernie Sanders

via - @Red…",None,2020-01-14 16:12:37,neutral
Katie Davidson 🍑 #ImpeachBarr #ImpeachTrump,"RT @JoyAnnReid: Question is, was the opening attack (the call script) a slingshot that fires forwards or backwards? Does Warren's confirmat…",Philadelphia,2020-01-14 16:12:38,neutral
Krishan Patel,@CaraganThiel I support Elizabeth Warren. I'm tired of it because of how it hurts both her and women in politics in general.,"Los Angeles, CA",2020-01-14 16:12:38,negative
Nicole Escobar,"RT @NYforSanders: Did you know you can ask @ewarren for a refund if you donated through ActBlue?

Team Warren launched the #RefundPete camp…",United States,2020-01-14 16:12:38,neutral
Suset Laboy Pérez,Anyone who has spent TG dinner with progressive friends has had this kind of we agree in general and disagree in th… https://t.co/0j6LLQV9ve,Broooooklyn,2020-01-14 16:12:38,positive
Adam Green,"RT @alexisgoldstein: Back in 2014, @ewarren led a letter with 12 other Senators asking the Obama Dept of ED to use its legal authority to c…","Washington, DC",2020-01-14 16:12:38,positive
bahvoom,RT @daveweigel: Not going to help people finally tell them apart tbh,America is for all of us,2020-01-14 16:12:39,neutral
John,"RT @vision835: Trump Supporters already
showing up for...

#TrumpWisconsinRally 

24 hours before rally 

1 Degree Temp

Biden can't fill u…","Indiana, USA ",2020-01-14 16:12:39,neutral
Indy Cornrows,"RT @Pacers: ""Great defense there by T.J. Warren."" 

@TonyWarrenJr saves the game with a block on a 3-point attempt ✋🏾

https://t.co/T6jmxBf…",None,2020-01-14 16:12:39,positive
Cédric Salvador,"Sans trop de surprise j'ai Warren et Sanders à égalité puis Yang.
https://t.co/pEBZRoGWwJ",None,2020-01-14 16:12:40,neutral
@fiftyfiveAndUp.,"RT @HKrassenstein: If Bernie is the nominee, I’ll vote for him.  If Warren is the nominee, I’ll vote for her.  

Stop the fighting within t…",None,2020-01-14 16:12:41,neutral
isaacs 💙💜💖🏳️‍🌈 ∞,"RT @KatzOnEarth: The most shocking thing, to me, about the Sanders/Warren story is that Donald Trump laundered money from the Islamic Revol…",Oakland CA,2020-01-14 16:12:41,negative
Mingz_iz_natural🇺🇸,"RT @niktaylorde: ...lying about being a Special Education Teacher in 1971, when the first ever law for Special Education was enacted in lat…",Up de ROOAD! a piece,2020-01-14 16:12:41,positive
Monica Christina,RT @JuanFerrerVila: Faye Dunaway and Warren Beatty on the set of Bonnie and Clyde (1967) Arthur Penn. https://t.co/azTOlJQOxZ,here and there,2020-01-14 16:12:41,neutral
Desdemona 🌎,"RT @eclecticbrotha: Liz Warren conspired with an independent senator to ratfck her own party's nomination process, sat idly by while that i…",planet Earth ,2020-01-14 16:12:41,positive
Debbie Dease,RT @mehdirhasan: “A Warren candidacy would not force centrist Democrats to make their peace with socialism nor ask young socialists to jett…,"Florida, USA",2020-01-14 16:12:42,positive
Francis Chick Hearn,"RT @peterdaou: OK. Let me frame it this way:

If #Warren thinks #Bernie is sexist, why not make that central to her campaign all along? Aft…",None,2020-01-14 16:12:42,positive
